"type","value","slug","date_created"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:04:44.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:42:01.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:10:17.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:53:00.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:55:39.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-26T09:08:08.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-26T05:45:06.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:14:49.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T21:04:19.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:40:48.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:41:17.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:09:43.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-26T01:59:00.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:29:52.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:17:37.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:55:28.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T17:33:36.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:38:55.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:57:21.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:57:43.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-26T07:27:38.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:09:43.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:05:27.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T19:25:49.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:27:21.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T19:40:47.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:55:25.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:12:43.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T18:28:10.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:08:22.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T16:31:45.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:04:49.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:11:21.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:04:39.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:18:03.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:10:23.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T15:05:21.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T19:53:20.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-26T07:01:19.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:14:19.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T20:52:43.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T17:50:55.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:50:20.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:35:12.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:08:18.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:49:33.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:35:01.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T17:10:14.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T14:22:28.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T21:41:35.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T16:47:34.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:23:58.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:39:40.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:09:41.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-25T13:43:23.000Z"
"MASCLETA",4,"segunda-jornada-mascletaes","2025-03-26T11:34:26.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T22:16:54.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:10:58.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T19:34:58.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:24:17.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T10:46:45.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:19.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T18:56:34.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T17:54:21.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:17:10.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T15:18:05.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:41:04.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:09:39.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:09:22.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T16:25:52.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T15:33:55.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:11:30.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:19:31.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:57:53.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:16:45.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T10:35:19.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:12:24.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:10:09.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:07:38.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:16:13.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:19:04.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:09:32.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:27:49.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:46:41.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:12:33.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T22:34:51.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T15:04:46.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:30:51.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:13:20.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:35:05.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:29:16.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:56.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:09:08.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:10.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:20.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T21:12:30.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T15:18:57.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:52:02.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T05:32:20.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T17:31:38.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T22:47:01.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:38.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T22:36:06.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:07:12.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T15:02:59.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:13:28.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:40:42.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:51:29.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:30.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:49.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:37:00.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:35:34.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:52.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T19:27:43.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:57:32.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:25.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T19:52:43.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:13:30.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:45.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:13:38.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T16:39:58.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:10:34.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:09:12.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:13.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:34:07.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T18:38:07.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:48:15.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T10:16:06.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T22:20:26.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:19.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:11:56.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T09:37:16.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:04.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:49.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:16:30.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:26:33.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T17:59:55.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:10:19.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:43.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T17:40:34.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T07:48:46.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:26:17.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:48:13.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:28:37.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:09:28.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:47.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:20:43.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:12:11.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:10:38.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:47:05.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:16.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:13:51.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:11:20.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:13:15.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T22:46:04.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-26T06:59:29.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T17:45:31.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:21:44.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:08:44.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T17:00:09.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T15:09:22.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T19:16:42.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T16:22:07.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:22:24.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:10:10.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T20:39:37.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T14:06:49.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T23:15:30.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T16:17:40.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T19:16:28.000Z"
"MASCLETA",5,"segunda-jornada-mascletaes","2025-03-25T13:38:46.000Z"
